5.95308,0.604897
11.8257,0.301884
20.7621,0.144319
31.3509,0.0901058
40.4257,0.0599904
51.0637,0.0421264
60.152,0.0289604
70.7899,0.0203365
80.6352,0.0135387
90.4491,0.00836366
99.4391,0.00454529
110.566,0.00162807
189.643,0.000842703
199.038,0.0076075
211.606,0.0135318
224.886,0.0209468
250.474,0.0310357
275.215,0.0383487
299.922,0.0435029
350.843,0.0519414
401.716,0.0551401
448.727,0.0573171
498.811,0.0583049
